Name,Spin,Remnant Mass,N=0,N=1,N=2,N=3,N=4,N=5,N=6,N=7
1362,0.687392122406,0.952230540945,(0.5271009827885335-0.08125543410033581j),(0.5152843886807469-0.24570811757459474j),(0.49343266792923945-0.41494339567361244j),(0.4643699362443504-0.5884331413314798j),(0.4334197896367498-0.7599082435731862j),(0.41608579357891595-0.9269805406243563j),(0.41543946531278075-1.106686700975993j),(0.41658750748354245-1.300221078297023j)
1363,0.686065767534,0.952282055784,(0.5265349008855985-0.08130231822845477j),(0.5146791071738192-0.24585750196916775j),(0.49276553097913467-0.4152172744343188j),(0.46365194218134326-0.5888579584843807j),(0.43269885641275496-0.7605399011423503j),(0.41531948584527406-0.9279101164126236j),(0.41456617017980996-1.107845429619913j),(0.41565933416558765-1.301566454977954j)
1383,0.749734045686,0.958713193021,(0.5566769599672642-0.078615965746298j),(0.5468142441202212-0.23739922393649857j),(0.5281129993764538-0.40003079699238514j),(0.5017478623457343-0.5660183244737574j),(0.4702205915203144-0.7277530939960605j),(0.45388646173040215-0.8784315865548542j),(0.4592297631519188-1.0454756432861076j),(0.46335225923198287-1.2290615469464534j)
1384,0.731111788254,0.962305051008,(0.5471740613883411-0.079504695940543j),(0.5367029801690003-0.2401780399929661j),(0.5170040047579427-0.4049580019188761j),(0.4897497141055344-0.5732818633874217j),(0.4585484557746815-0.737883430658754j),(0.4422407325157926-0.8940181395362056j),(0.4455488705507599-1.0652991721349827j),(0.44868564787529885-1.2521141079904285j)
1385,0.685936799629,0.952017533423,(0.5264799809546991-0.08130685955835001j),(0.5146203803584491-0.24587197595228952j),(0.49270079912339115-0.41524382412758104j),(0.4635822742677027-0.5888991681947039j),(0.4326288727358705-0.7606012104592257j),(0.4152450596792573-0.9280003010134382j),(0.4144813736724002-1.107957824303573j),(0.4155692157980577-1.3016969478800169j)
1386,0.688503789655,0.950974085115,(0.5275772212668592-0.0812158853600477j),(0.5157935497405379-0.24558216629602556j),(0.4939938100293745-0.4147126724641551j),(0.46497383629237593-0.5880756724279899j),(0.4340257172772058-0.7593772380717279j),(0.416729301854677-0.9261984894414291j),(0.4161731194110631-1.1057115470240921j),(0.41736736429939886-1.2990887560537523j)
1387,0.732852829325,0.962533545175,(0.5480359798194436-0.07942567518735005j),(0.5376208132360483-0.2399303094697325j),(0.5180128057226838-0.4045166660240727j),(0.49083774852871387-0.5726261137007151j),(0.45961151628084307-0.7369559337959994j),(0.44331750624335753-0.8926034480237354j),(0.44680481044872633-1.0635077730988916j),(0.4500295313725248-1.250030706876692j)
1388,0.748967840459,0.957723103806,(0.5562731554854334-0.07865451343517343j),(0.5463849484083558-0.23751943846495993j),(0.5276415277358779-0.4002429642705079j),(0.501237811951138-0.5663286280676146j),(0.4697264019245898-0.7281791303977505j),(0.45340195110652026-0.8790932691985847j),(0.4586558477578497-1.046321365652233j),(0.46273567641338137-1.2300448260753696j)
1390,0.659300052052,0.95538709628,(0.515580240854219-0.08218276884139958j),(0.5029512791961547-0.24867873998979695j),(0.47982457413557256-0.42044034150684567j),(0.4497148423708567-0.5970635472738712j),(0.4185911057204486-0.7728591451958637j),(0.40019574433971566-0.945896722545988j),(0.3973997973054368-1.1301902525038199j),(0.39743703367360633-1.3274833924060991j)
1392,0.690033889672,0.953231758095,(0.5282353978603529-0.08116106884278375j),(0.5164971430735944-0.24540768233328794j),(0.4947691579054683-0.4143933343572491j),(0.465808239794402-0.5875815230702348j),(0.4348622546897298-0.7586439806603255j),(0.4176168739952269-0.9251176564640103j),(0.41718549078341854-1.1043633557005326j),(0.418443643106716-1.297523140435277j)
1393,0.674827096953,0.956827870831,(0.5218288773286429-0.08168680305777926j),(0.5096443842757516-0.24708564574383213j),(0.48721357822284767-0.41747874850529865j),(0.4576753447797273-0.5923862218645926j),(0.42667548498406943-0.7658105025544995j),(0.408890546321944-0.9356375004172703j),(0.407254015859135-1.1174623658355638j),(0.40789242539333487-1.3127275716162141j)
1395,0.721546660745,0.952329831746,(0.5425304287718719-0.07992497431587062j),(0.5317555360077947-0.24149801744593044j),(0.5115646560218473-0.40731724050455026j),(0.4838871157112667-0.5768059015142004j),(0.4528020611012418-0.7429082457530811j),(0.4363717332654952-0.9016417923621269j),(0.43873046230472734-1.0749289744247519j),(0.4413977623656791-1.263313129207558j)
1396,0.72977465918,0.951553272627,(0.5465156550966854-0.07956484528606067j),(0.5360017615286625-0.24036670136563804j),(0.5162332285595373-0.40529440116572607j),(0.4889185684289002-0.5737824168400317j),(0.45773569328992364-0.7385930437806683j),(0.4414155201084952-0.8950988895650709j),(0.4445874455690274-1.0666667411821276j),(0.44765722086630616-1.253704588244696j)
1398,0.711720617788,0.949868706129,(0.5379144929284176-0.08033363485635696j),(0.5268332410583135-0.24278570919254508j),(0.506150093403708-0.40963224596818665j),(0.4780563744675494-0.5802959069270508j),(0.44705386276756026-0.7479474125281077j),(0.4304269951501228-0.9092219269141164j),(0.43186550229200765-1.0844668615065596j),(0.4340725593488932-1.2744031726917255j)
1401,0.740320584611,0.948991999754,(0.5517937142084165-0.07907746512535868j),(0.5416205971949466-0.23884025040870815j),(0.5224080438492451-0.40257973428135335j),(0.4955814364095517-0.5697604975685154j),(0.46423492904868974-0.7329320675260198j),(0.4479648108502791-0.8864376704033299j),(0.4522451945281191-1.0556826463251758j),(0.45585656617760734-1.2409302616875844j)
1404,0.676645172215,0.95279431038,(0.5225794027735808-0.08162611608207537j),(0.5104476727042275-0.24689141819486457j),(0.4880997288166808-0.41711990232743373j),(0.4586294843260594-0.5918238992970983j),(0.42763976312211177-0.7649676697800812j),(0.4099227844224073-0.9344051802689443j),(0.40842643434985737-1.1159305044789114j),(0.40913721712896006-1.3109503672777867j)
1405,0.71149723912,0.951825433902,(0.537811301729684-0.08034266684551643j),(0.5267231506273118-0.24281421941301473j),(0.5060289574309554-0.4096836630010396j),(0.4779259703670255-0.5803737968897105j),(0.4469249080283362-0.7480605463595059j),(0.4302928620374005-0.9093913952300636j),(0.43171103534344524-1.0846797066314244j),(0.43390786858076746-1.274650618030513j)
1406,0.737750580915,0.948472991122,(0.5504892163356863-0.0791990284836436j),(0.5402323882657457-0.2392205149284704j),(0.52088275816246-0.403254522783747j),(0.49393459509706356-0.5707565848544651j),(0.46263186359620245-0.7343252527756207j),(0.4463602654626701-0.8885777262517437j),(0.4503630439066337-1.058401960537577j),(0.4538395719353487-1.2440926923435691j)
1412,0.734186618143,0.951204006094,(0.5486998579631741-0.07936459484027253j),(0.5383276577576062-0.23973891547252665j),(0.5187896485332053-0.40417599149669525j),(0.49167578476680496-0.5721206556553873j),(0.4604296292531308-0.7362426823607924j),(0.4441441445169523-0.8915139038875814j),(0.4477701224262288-1.0621271073869574j),(0.4510627634773952-1.2484249908306866j)
1417,0.687781374859,0.969845466604,(0.5272675528885237-0.08124161243339394j),(0.5154624796157744-0.24566409328475355j),(0.49362894576779603-0.41486272995670315j),(0.46458117192517073-0.5883081201937784j),(0.43363178070901764-0.7597224762083794j),(0.4163109908319805-0.9267070098313469j),(0.4156961775613387-1.1063456634645705j),(0.4168603760555343-1.2998250841040944j)
1426,0.650442472844,0.983986155804,(0.5121389055198657-0.082448832581844j),(0.4992610903385141-0.24953794436704835j),(0.4757461512676047-0.4220520499699217j),(0.44531646308706535-0.599636859460525j),(0.41409458176581004-0.7767637917354203j),(0.39533142378216735-0.9515465540945239j),(0.39190120619726854-1.1371813718888308j),(0.3916077741961764-1.335579361226094j)
1441,0.721396537851,0.982851750298,(0.5424587537785432-0.07993138931168048j),(0.5316791374242581-0.24151819791700108j),(0.5114806397769606-0.40735341450629975j),(0.48379660791429663-0.5768601864151671j),(0.45271309365393175-0.742986162882823j),(0.43628025992339353-0.9017594838016944j),(0.4386245310445996-1.075077333984744j),(0.4412846383390196-1.2634856527153533j)
1474,0.734291998891,0.948672662888,(0.5487524431146047-0.07935974869280377j),(0.5383836424880475-0.23972373360788307j),(0.5188511752555922-0.4041489792573322j),(0.4917421649089985-0.5720806044841353j),(0.460494406130668-0.736186229014279j),(0.44420951984496193-0.8914276060214711j),(0.4478465074831005-1.0620177135909767j),(0.4511445353421829-1.2482977659400316j)
1476,0.684161960564,0.951174425588,(0.5257263800840194-0.0813690451764231j),(0.5138144734594948-0.2460702471494878j),(0.4918124204226112-0.41560775338924794j),(0.4626261250125707-0.5894645520204839j),(0.4316678430828055-0.761442970905602j),(0.4142223574725691-0.9292377852356241j),(0.4133165339716855-1.1094996846355045j),(0.41433139003647923-1.3034869691790267j)
1485,0.678301360832,0.966520418653,(0.5232666636321381-0.08157033452514433j),(0.511183134351296-0.24671301834127576j),(0.4889109402223761-0.41679070456446976j),(0.45950285464358454-0.5913088610534759j),(0.4285215247934463-0.764196623764178j),(0.41086571246689624-0.9332767182476561j),(0.40949793584868505-1.1145271589106052j),(0.41027503611457056-1.309322044211658j)
1486,0.700720481287,0.968667726961,(0.5329211536866499-0.08076548262961977j),(0.5215034782986059-0.2441515001810992j),(0.5002836259138611-0.4121038273335424j),(0.47174239175770083-0.5840592257873354j),(0.4407893688775777-0.7534447929987793j),(0.42387561685578645-0.9174225031298164j),(0.42434068932757923-1.0947480261522555j),(0.42605587513611387-1.2863530972803077j)
1491,0.650336431596,0.958404333502,(0.5120982257633337-0.08245194764333974j),(0.49921745111631777-0.2495480242578061j),(0.4756979000070378-0.42207102169681004j),(0.4452644034482014-0.5996672696833437j),(0.4140412359683573-0.776810040006351j),(0.39527360471903367-0.9516133405397165j),(0.39183590139150465-1.1372639394120378j),(0.39153855977368507-1.3356749349826935j)
1502,0.72683247019,0.947274038038,(0.54507763503428-0.07969557430804973j),(0.5344699329480447-0.24077702266249804j),(0.5145492683333673-0.4060269433894436j),(0.4871031939864914-0.5748746154285324j),(0.45595832294444455-0.7401462076841744j),(0.4396051635165381-0.8974595834961075j),(0.44248147966878815-1.0696510978187301j),(0.44540543190284765-1.2571753445309208j)
1504,0.70643200705,0.955507932292,(0.5354915579226408-0.08054450874147555j),(0.5242477219385606-0.24345195041507353j),(0.5033047250014104-0.41083571062655494j),(0.474993662295984-0.5821234032193041j),(0.4440204714026642-0.7506091507658135j),(0.42726348138733056-0.9132011064094963j),(0.42822705218953416-1.089460233247278j),(0.4301947349594589-1.280207723360685j)
1505,0.713217054464,0.949110260791,(0.5386077466220389-0.08027283895272945j),(0.527572787216396-0.2425938603382333j),(0.5069637974158778-0.40928644157832783j),(0.47893237596856714-0.5797724905850169j),(0.4479196701582874-0.7471878970670238j),(0.4313267312777226-0.9080834220732973j),(0.43290210048309463-1.083036514350105j),(0.4351779126611898-1.2727402588917671j)
1506,0.707003965047,0.949520829991,(0.5357515830716636-0.08052199796368087j),(0.5245252545782761-0.2433807684178255j),(0.5036101950919564-0.4107069362070892j),(0.4753224341757002-0.5819274120203194j),(0.4443465715080552-0.7503229682425628j),(0.42760438543791923-0.9127740642803103j),(0.4286186820478585-1.0889247743195338j),(0.43061198787630517-1.2795853365308945j)
1508,0.728797080247,0.948610033224,(0.5460362276912871-0.07960852754628324j),(0.535491105087277-0.2405037640198096j),(0.5156718848700429-0.40553895858148187j),(0.48831334701021667-0.5741467081722843j),(0.4571434726381939-0.7391103586389647j),(0.440813176570303-0.8958858967684754j),(0.44388626306293155-1.0676620936115528j),(0.4469073441981436-1.254862174760628j)
1510,0.671946431663,0.95591338694,(0.520647987039087-0.08178180414950185j),(0.5083802093575852-0.24738999220567243j),(0.48581872547594224-0.4180419877099613j),(0.4561732693290864-0.5932707363609037j),(0.4251553966367717-0.7671383176254063j),(0.40726111708438517-0.9375764137168109j),(0.4054044789735714-1.1198712346060942j),(0.4059291080704926-1.3155217260668448j)
1511,0.663658051994,0.955231137652,(0.517305616404704-0.08204748056796325j),(0.504800319764303-0.24824311971354082j),(0.48186688556375346-0.41962717129992233j),(0.45191605526339507-0.5957727404423336j),(0.4208335525753616-0.770907410058594j),(0.4026144066952865-0.9430640404824706j),(0.4001374187173443-1.1266803078970549j),(0.4003404787849211-1.323416211917413j)
1512,0.677529898289,0.960957997607,(0.5229461084927076-0.0815963773937595j),(0.5108401107878785-0.2467962931772734j),(0.488532600179645-0.4169443219763316j),(0.4590955335294152-0.5915491014839784j),(0.42811039591634653-0.7645561696172223j),(0.41042618185287627-0.9338030625788916j),(0.40899840990858205-1.1151817863878992j),(0.40974457252170104-1.310081643878359j)
1513,0.66356434223,0.953679527331,(0.5172682870336307-0.08205042098024733j),(0.504760322512091-0.24825257891949948j),(0.4818227161584309-0.4196448012468623j),(0.4518684576963195-0.5958006727565802j),(0.4207851195008829-0.7709495937955095j),(0.4025622210280268-0.9431253275683364j),(0.4000783240036078-1.126756282538509j),(0.4002777955247977-1.3235042652298379j)
1514,0.697946215044,0.957055134715,(0.531689495528819-0.08087036898672531j),(0.5201880191746701-0.24448407050083137j),(0.49883504743017815-0.41270838202470583j),(0.47018356611022777-0.5849858482825887j),(0.4392361438359088-0.7548077424916523j),(0.42224078601158355-0.919445239096478j),(0.42246877549691936-1.097278399228585j),(0.42406344953908215-1.2892932456110093j)
1518,0.67890854872,0.957103081437,(0.5235194833688127-0.08154976385749187j),(0.5114536580651036-0.2466472600471285j),(0.489209299400441-0.41666945902590075j),(0.4598240574437353-0.5911193672960163j),(0.4288455998543051-0.763913162274308j),(0.41121202917091154-0.9328615911253045j),(0.4098916026180895-1.1140107679815068j),(0.41069311031739447-1.3087228168032252j)
1521,0.732926556037,0.96141964475,(0.5480725951709793-0.07942231127506194j),(0.5376598006291783-0.23991976662007763j),(0.518055655317544-0.40449789343733245j),(0.490883969352877-0.5725982444688063j),(0.4596566537108217-0.7369165694260754j),(0.4433631604312657-0.8925433533033034j),(0.4468580975709633-1.0634316440570877j),(0.45008656035763966-1.2499421686024736j)
1524,0.663580558577,0.966472797742,(0.5172747461055738-0.08204991224535245j),(0.5047672432295877-0.24825094230925565j),(0.4818303588095537-0.41964175086721067j),(0.4518766935494415-0.5957958396666995j),(0.4207935001005389-0.7709422946390371j),(0.4025712511277207-0.9431147231138198j),(0.4000885495427242-1.126743136818202j),(0.40028864198392533-1.3234890296172488j)
1532,0.732581858102,0.961028369958,(0.5479014871371042-0.07943802634428455j),(0.5374776054610028-0.23996902138862922j),(0.517855410058264-0.4045856031565245j),(0.49066797368603754-0.5727284722162049j),(0.45944570527266393-0.7371005498127009j),(0.443149750800928-0.8928241855491614j),(0.4466090336301566-1.0637873846266321j),(0.44982001441501296-1.2503558958340488j)
1537,0.712671141924,0.962103294062,(0.5383544447051221-0.08029507638724097j),(0.527302582513034-0.24266402150856103j),(0.5066665064080433-0.4094128682563151j),(0.47861231578269725-0.5799637656052434j),(0.4476034267553455-0.7474653016407871j),(0.4309982653881814-0.9084994086333923j),(0.4325235756391228-1.0835592218235344j),(0.43477425175680323-1.27334796539579j)
1543,0.683947277508,0.964579740903,(0.5256355021042273-0.08137652791426145j),(0.5137172791386699-0.24609411444661644j),(0.4917052715807004-0.41565159239522803j),(0.46251079847653886-0.5895327216881695j),(0.431551858995352-0.7615445410609515j),(0.4140988469303138-0.92938701401725j),(0.4131759029279286-1.109685570191996j),(0.41418196234063454-1.3037027581419995j)
1546,0.69362600332,0.965105254087,(0.5297929089709043-0.08103061628156571j),(0.5181617459302534-0.24499286015382804j),(0.4966031774825714-0.4136354581421808j),(0.46778186833646207-0.5864116046609339j),(0.43683785432136535-0.756911654656426j),(0.4197089808568059-0.9225599110660824j),(0.4195739642904414-1.1011706614980936j),(0.420983612210533-1.293814970349396j)
1549,0.7050931707,0.962518343803,(0.5348847755035528-0.08059692676905778j),(0.5236000291257367-0.24361776064908872j),(0.5025917898075768-0.411135860480466j),(0.4742263671902968-0.5825806405222956j),(0.44325896232896395-0.7512774598960202j),(0.4264666609609734-0.9141976326890866j),(0.4273120787227274-1.0907093661654583j),(0.42922002782006213-1.281659585200165j)
1552,0.667106284833,0.965756544689,(0.5186863130755539-0.08193830802722984j),(0.506279456706264-0.24789218418893322j),(0.48350005353048453-0.4189739485716152j),(0.45367573558378904-0.5947394424806561j),(0.42262237315637297-0.7693485248017248j),(0.4045401215567324-0.9407971999790218j),(0.402318960200972-1.1238691283428308j),(0.40265478752229816-1.3201575918580133j)
1557,0.666109563598,0.965348130149,(0.5182857939163819-0.08197006072298868j),(0.5058504287632266-0.24799419976478587j),(0.48302639999171465-0.4191636689869246j),(0.4531654385848774-0.5950392212364638j),(0.4221039766318967-0.7698004597531016j),(0.4039823982680932-0.9414547809241017j),(0.40168696699539713-1.1246848338770459j),(0.4019842721756892-1.3211032301984773j)
1566,0.742719122058,0.95381598122,(0.5530221034789409-0.07896233096098285j),(0.5429275075010553-0.23848036813757487j),(0.5238438410478418-0.4019419723279242j),(0.49713232367921567-0.5688211988100108j),(0.46574275269221316-0.7316238424752707j),(0.4494671020369374-0.8844229264755712j),(0.45401124284119254-1.053119189700075j),(0.45775022199527937-1.237949205154995j)
1567,0.667078034747,0.963447262625,(0.5186749451004036-0.08193921020703072j),(0.5062672800937833-0.2478950821264267j),(0.48348661093478834-0.4189793360305132j),(0.4536612535439715-0.5947479515341083j),(0.42260766521463533-0.7693613490061698j),(0.40452430177072946-0.9408158642238498j),(0.4023010317173575-1.1238922831503924j),(0.4026357655557104-1.3201844360927024j)
1582,0.73600266126,0.962919306446,(0.5496088115744895-0.07928066146652227j),(0.5392952970763901-0.23947604206032805j),(0.5198530320741278-0.4037084998890653j),(0.49282319673904235-0.57142805494744j),(0.46154881708895235-0.7352677524590121j),(0.4452720671051593-0.890022298738767j),(0.4490888887713259-1.0602355181305214j),(0.45247478813351544-1.2462250829736197j)
1585,0.689333224495,0.961937424724,(0.5279336179074601-0.08118622560640543j),(0.516174551108646-0.24548774467448292j),(0.49441367797211344-0.4145398218250421j),(0.46542568737633017-0.5878081120043585j),(0.4344788200299731-0.758980097731704j),(0.4172101703397802-0.9256132301344729j),(0.4167215341380357-1.1049815856757992j),(0.4179503764208755-1.2982410918694403j)
1587,0.659981128739,0.964737208323,(0.5158484615536424-0.08216182040456399j),(0.5032387722102394-0.24861123283358752j),(0.4801421710352427-0.4203141551692208j),(0.4500572036659221-0.5968629133718373j),(0.4189402278421504-0.7725554704779238j),(0.4005726282957573-0.9454563670412832j),(0.3978262171084846-1.1296448255932063j),(0.39788922747881106-1.3268514809789809j)
1589,0.724424333574,0.958634939348,(0.5439114516936412-0.07980094347566297j),(0.5332273682012039-0.24110803644833878j),(0.5131831113256994-0.40661882523543563j),(0.48563087182033676-0.5757593280809867j),(0.4545145996501821-0.7414090440534183j),(0.43812901634312984-0.8993742280360266j),(0.4407674383780394-1.0720687786919665j),(0.44357363418095885-1.2599869905750607j)
1593,0.681339795316,0.965884849247,(0.5245364529184985-0.08146674352171772j),(0.5125416936732081-0.24638203358824218j),(0.4904091415290938-0.4161809562948252j),(0.46111567414139115-0.5903569644156521j),(0.43014760477297015-0.7627739241820469j),(0.4126020713529893-0.9311917134109894j),(0.411472407341591-1.111932767900852j),(0.41237216107857017-1.3063112046644767j)
1594,0.721358277459,0.96221169366,(0.5424404924912-0.07993302336817246j),(0.5316596724975391-0.24152333854044167j),(0.5114592339029642-0.40736262972601306j),(0.4837735483024714-0.5768740165731443j),(0.45269042521970143-0.7430060162371038j),(0.43625695017938826-0.9017894691883992j),(0.43859753862782386-1.0751151315677967j),(0.4412558136011793-1.2635296064716521j)
1598,0.659936202885,0.96955978807,(0.5158307527672672-0.08216320442912098j),(0.5032197915489928-0.2486156922847281j),(0.4801212034931567-0.42032248895164853j),(0.45003460182425786-0.5968761601937609j),(0.4189171836055412-0.77257551706722j),(0.4005477552690398-0.9454854407458866j),(0.39779807304782044-1.1296808388528283j),(0.3978593816987355-1.3268932058412837j)
1616,0.744102205318,0.961399807139,(0.5537353018536719-0.07889518933773314j),(0.5436861591303754-0.23827061777637748j),(0.5246772402358657-0.40157063970895j),(0.4980328372072594-0.5682752330373212j),(0.4666174828207054-0.7308659510522069j),(0.45033544646256474-0.8832533978239231j),(0.45503380594116516-1.051629595840946j),(0.4588471634209646-1.2362170171953681j)
1618,0.707072352391,0.956981179789,(0.5357827058825384-0.08051930168332688j),(0.5245584719291312-0.24337224342028269j),(0.5036467554841667-0.410691516919507j),(0.47536178390003786-0.5819039514626583j),(0.4443855937357263-0.7502887230477344j),(0.4276451662856669-0.912722950976992j),(0.42866553815461933-1.0888606776922136j),(0.43066191187940955-1.279510833287042j)
1620,0.673752331729,0.958425386784,(0.5213871098073217-0.0817224120937451j),(0.5091714984849629-0.24719968032986234j),(0.4866918497575536-0.41768965097580485j),(0.4571135413188775-0.5927171515748532j),(0.42610723795237626-0.7663069942770817j),(0.40828173742257046-0.9363628478815218j),(0.40656280209799694-1.1183637140783782j),(0.40715863410094905-1.3137731610887091j)
1622,0.741628344353,0.958298274861,(0.5524621522439134-0.07901489371036646j),(0.5423317998364174-0.23864463472339012j),(0.5231894041659588-0.40223297400726243j),(0.49642534615087325-0.5692495336458591j),(0.4650556206495797-0.7322197400801266j),(0.4487833399327964-0.8853412728446433j),(0.45320696065193045-1.0542880594387147j),(0.45688769357440123-1.2393084728138675j)
1623,0.718762568371,0.96876496814,(0.5412070903152902-0.08004306157322588j),(0.5303448164300562-0.2418696650043541j),(0.5100131621019157-0.40798395782239405j),(0.4822159359696148-0.5778076717768357j),(0.4511580292198608-0.7443485381186871j),(0.4346785805735921-0.903814802304378j),(0.43677126728053267-1.0776668146892718j),(0.4393060118497691-1.266496805061712j)
1632,0.69200323197,0.964464672877,(0.5290871282575162-0.0810898583740295j),(0.5174075033690705-0.24518117062340036j),(0.4957722302580064-0.4139792706647884j),(0.46688767917249757-0.5869418494878509j),(0.4359433071552047-0.7576961503800976j),(0.41876238994667286-0.9237189542775947j),(0.41849288971499427-1.1026178284557373j),(0.4198338402300483-1.2954958889843367j)
1636,0.698858081899,0.968657629899,(0.5320931278335457-0.08083606738253718j),(0.520619150400592-0.24437526985031383j),(0.4993098375357881-0.4125104791394501j),(0.4706944866506187-0.5846822458253278j),(0.4397455214063398-0.7543607900550656j),(0.42277735757856383-0.9187823621945244j),(0.4230829218094352-1.0964493963902033j),(0.424717057242269-1.288330038223452j)
1641,0.680041169581,0.963322591783,(0.5239923197118966-0.08151121857394998j),(0.5119595658166609-0.24652408611091597j),(0.4897672232501637-0.4164424894274496j),(0.46042467367268985-0.5907649236625755j),(0.42945127819709017-0.7633832799453018j),(0.4118589265656961-0.9320851925300905j),(0.4106271343914889-1.1130447719156897j),(0.41147430757362885-1.3076017886062923j)
1642,0.665886695754,0.966318755822,(0.5181963965897813-0.08197713873496959j),(0.5057546629153772-0.24801694606672364j),(0.482920667293593-0.41920598950717486j),(0.4530515208217521-0.5951061289912564j),(0.4219882115553191-0.7699013639847172j),(0.4038578121855537-0.9416015547980828j),(0.4015458103018346-1.1248668770734764j),(0.4018345182078798-1.3213142596597052j)
1657,0.737670124035,0.961444301902,(0.5504485708214062-0.07920280449735595j),(0.5401891290920161-0.2392323315492371j),(0.5208352245113917-0.40327550690010394j),(0.4938832845614435-0.5707875982882069j),(0.4625818834980635-0.7343687255091196j),(0.44631012032733813-0.8886444133790125j),(0.4503042892766753-1.058486640224652j),(0.45377662666328183-1.2441911723457924j)
1665,0.720066567131,0.958364651267,(0.5418253590918999-0.07998798367924075j),(0.5310039545947682-0.24169627855134324j),(0.5107381047476064-0.4076727710327037j),(0.4829967530524888-0.5773397698571566j),(0.45192650394494893-0.7436751807400234j),(0.43547075186043366-0.9027995466034534j),(0.43768750091373165-1.0763880340227105j),(0.4402841119512307-1.2650098091286102j)
1675,0.674504579778,0.959857035428,(0.5216961626314481-0.08169750935538818j),(0.5095023258981047-0.24711992629075807j),(0.487056852069874-0.4175421320325971j),(0.4575065838693927-0.5924856434965087j),(0.42650482537065254-0.7659596270509218j),(0.408707744526898-0.9358554082374709j),(0.4070464500573522-1.1177331716032524j),(0.40767206689632035-1.3130417233175926j)
1676,0.730047718803,0.963385192363,(0.546649861271678-0.07955259974865388j),(0.5361447013959421-0.24032828605991394j),(0.5163903515573057-0.40522588243429414j),(0.4890879862221897-0.5736804117118265j),(0.45790141335342427-0.7384483221950877j),(0.44158391499063143-0.8948785891080213j),(0.44478356038244415-1.0663880425355514j),(0.4478669807925166-1.253380462939544j)
1677,0.678965379534,0.962747091427,(0.5235431701319935-0.08154783519205304j),(0.5114790027653278-0.24664109551637337j),(0.4892372511865831-0.4166580954876985j),(0.45985414885632836-0.5911016127551721j),(0.4288759544567693-0.7638866096600321j),(0.4112444604012655-0.9328226976029437j),(0.40992847156338624-1.1139623830445555j),(0.4107322663310613-1.3086666688381041j)
1683,0.68784123993,0.963415044696,(0.5272931882683854-0.08123948421020463j),(0.5154898875174172-0.24565731514403127j),(0.493659152094027-0.4148503122852437j),(0.4646136800186587-0.5882888785100812j),(0.43366440064224515-0.7596938903324658j),(0.4163456373146621-0.9266649129540315j),(0.4157356756343005-1.1062931740301798j),(0.41690236095463545-1.2997641353395828j)
1686,0.676167446112,0.96171023436,(0.5223817960648011-0.08164211765710139j),(0.5102361866709452-0.24694261675981974j),(0.48786644012504016-0.4172144495521645j),(0.45837830600281787-0.5919719664498797j),(0.42738601410803156-0.7651894986254684j),(0.4096512591401867-0.9347296413046297j),(0.40811797812844497-1.11633389720678j),(0.40880970088197927-1.311418391738065j)
1691,0.719615446956,0.958238623606,(0.5416111605007636-0.08000708380920014j),(0.530775605712983-0.24175639746628946j),(0.5104869648084307-0.4077806420176686j),(0.48272624716756873-0.5775018992978947j),(0.4516603421711564-0.7439083763311289j),(0.4351965276106673-0.9031512777028645j),(0.4373702495260346-1.0768311352758166j),(0.4399454144328135-1.2655250625981305j)
1693,0.661433930675,0.960572931137,(0.5164223582710511-0.0821168955970155j),(0.5038538455616921-0.24846652857200796j),(0.48082158290908533-0.4200438823071551j),(0.45078952440608233-0.5964335916590826j),(0.4196865809366508-0.771906040929403j),(0.4013779295535955-0.9445141597419395j),(0.39873756531963517-1.1284775401458262j),(0.39885572747146736-1.325498973704968j)
1696,0.654835473428,0.96212487926,(0.5138348696316063-0.08231833885485142j),(0.5010800645926594-0.249116114483009j),(0.47775692498608097-0.42125944768013035j),(0.44748545101848325-0.5983688665575558j),(0.41631457578544967-0.7748375637343335j),(0.3977353305023192-0.9487621968902276j),(0.3946174233355201-1.1337375619041274j),(0.3944869589174679-1.3315921766625454j)
1699,0.706577283935,0.967911712658,(0.5355575583414942-0.08053879771195792j),(0.5243181675202271-0.24343388999888285j),(0.5033822629392839-0.41080303327555423j),(0.4750771143478955-0.5820736590176231j),(0.44410325619719404-0.7505364990956565j),(0.4273500425094349-0.9130927131695982j),(0.4283264833332725-1.089324330833725j),(0.4303006683781399-1.280049759576078j)
1721,0.683821293611,0.961649728277,(0.5255821992877014-0.08138091514213941j),(0.5136602707176605-0.24610810911394987j),(0.49164242359829186-0.41567730058364216j),(0.46244315348051296-0.5895727042851328j),(0.43148382140865027-0.7616041212425514j),(0.414026385961539-0.9294745412786162j),(0.4130934022232263-1.1097945929911261j),(0.4140943025918241-1.3038293179390794j)
1723,0.699893637035,0.96735261049,(0.5325529307834267-0.08079690771367004j),(0.5211102361551659-0.24425110552675197j),(0.4998506176732398-0.41228477621922227j),(0.47127642373903933-0.5843363161421345j),(0.4403253531418268-0.7538519870089294j),(0.42338763405125796-0.9180272335752019j),(0.42378171124194053-1.0955047457383835j),(0.42546083746663843-1.2872324057036235j)
1724,0.737955670839,0.958162930287,(0.5505928772414314-0.07918939508084458j),(0.540342713480391-0.23919036957509987j),(0.521003983905151-0.4032009944560105j),(0.4940654560995749-0.5706774831655438j),(0.46275932217949983-0.7342143988191411j),(0.44648811276140615-0.8884076516423498j),(0.450512859395036-1.0581859831630578j),(0.45400007801448694-1.243841517353098j)
